description,url,localisation,prix,agence,titre,infos
"i@d france - stephanie foulquier (06 87 73 13 00) vous propose : tolbiac / pl. henoques : sur jardin avec vis a vis eloigne, grand 2 pieces calme situe au 3e etage avec asc. dans un immeuble de 1980. lumineux et parquete, il se compose dune cuisine equipee et ouverte sur le sejour de 21 m2 environ, dune chambre, dune salle de bain, d'un dressing, d'un wc separes + cave + parking ferme possible. les + : baies vitrees double vitrage, gardien, copropriete calme, local velos/poussettes.la presente annonce immobiliere vise 1 lot principal situe dans une copropriete formant 45 lots au total ne faisant l'objet d'aucune procedure en cours et d'un montant de charges denviron 216.67  par mois (soit 2600  annuel) declare par le vendeur.le prix de vente est exprime frais dagence inclus (f.a.i.) dont la valeur est equivalente a 3,09% ttc du prix de vente. information d'affichage energetique sur ce bien : dpe e indice 236 et ges e indice 46. la presente annonce immobiliere a ete redigee sous la responsabilite editoriale de mme stephanie foulquier (id 13405), agent commercial mandataire en immobilier immatricule au registre special des agents commerciaux (rsac) du tribunal de commerce de paris sous le numero 524 400 785retrouvez tous nos biens sur notre site internet www.iadfrance.com honoraire a la charge de l'acquereur : non bien en copropriete : oui nombre de lots de la copropriete : 112 montant moyen des charges annuelles : 2600 euros procedure sur le syndicat des coproprietaires : non",http://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-2-pieces/1203611080A1KIVHAP000,,485000,i@d france,vente appartement 2 pieces 55 m2 environ paris 13 (75013),"nombre de pieces : 2, surface : 55m, parking / garage, jardin / terrain, - nombre de chambre(s) : 1, emission de gaz a effet de serre : 46 kgeq/m2.an, consommation energetique : 236 kwh/m2 an"
"i@d france - jeremy alonzeau (06 63 99 81 03) vous propose : buttes aux cailles bien rare proximite m6 station corvisart dans un immeuble ancien, ce duplex lumineux et bien agence, au 4e et 5 eme etage. il se compose au premier niveau d'une entree distribuant: une cuisine et deux chambres chambres et une salle de bain et wc separes. a l'etage une chambre, 1 salle de bain et w.c, un double sejour et un coin cuisine 1 cave. les + : ascenseur vote, vue degagee, traversant, clair, rangements, parquet, double vitrage, fenetres dans toutes les pieces et redivisable en deux lots dispo 7/7.la presente annonce immobiliere vise 1 lot principal situe dans une copropriete formant 17 lots au total ne faisant l'objet d'aucune procedure en cours et d'un montant de charges denviron 252.67  par mois (soit 3032  annuel) declare par le vendeur.le prix de vente est exprime frais dagence inclus (f.a.i.) dont la valeur est equivalente a 3,74% ttc du prix de vente. information d'affichage energetique sur ce bien : dpe f indice 421 et ges e indice 41. la presente annonce immobiliere a ete redigee sous la responsabilite editoriale de m. jeremy alonzeau (id 5319), agent commercial mandataire en immobilier immatricule au registre special des agents commerciaux (rsac) du tribunal de commerce de nanterre sous le numero 522 346 485retrouvez tous nos biens sur notre site internet www.iadfrance.com honoraire a la charge de l'acquereur : non bien en copropriete : oui nombre de lots de la copropriete : 34 montant moyen des charges annuelles : 3032 euros procedure sur le syndicat des coproprietaires : non",http://www.paruvendu.fr/immobilier/prestige/appartement/vente-appartement-4-pieces/1204122063A1KIVHAP000,,748000,i@d france,vente appartement 4 pieces 70 m2 environ paris 13 (75013),"nombre de pieces : 4, surface : 70m, ascenseur handicape, - nombre de chambre(s) : 3, - etage : 4, - cave, emission de gaz a effet de serre : 41 kgeq/m2.an, consommation energetique : 421 kwh/m2 an"
"i@d france - stephanie foulquier (06 87 73 13 00) vous propose : au 6eme etage avec ascenseur dans un immeuble de 34 etages : ce 3p parquete et entierement repeint se compose d'une entree avec placard/penderie desservant : sejour de 20m2 environ oriente s.o, cuisine neuve equipee et amenagee (possibilite us), 2 chambres, salle de bain renovee, wc separes + grande cave. les + : calme, clair, traversant, pas de travaux a prevoir, proximite commerces, ecoles et metros, possibilite parkingla presente annonce immobiliere vise 1 lot principal situe dans une copropriete formant 200 lots au total ne faisant l'objet d'aucune procedure en cours et d'un montant de charges denviron 366.67  par mois (soit 4400  annuel) declare par le vendeur.le prix de vente est exprime frais dagence inclus (f.a.i.) dont la valeur est equivalente a 3,70% ttc du prix de vente. information d'affichage energetique sur ce bien : dpe f indice 364 et ges c indice 11. la presente annonce immobiliere a ete redigee sous la responsabilite editoriale de mme stephanie foulquier (id 13405), agent commercial mandataire en immobilier immatricule au registre special des agents commerciaux (rsac) du tribunal de commerce de paris sous le numero 524 400 785retrouvez tous nos biens sur notre site internet www.iadfrance.com honoraire a la charge de l'acquereur : non bien en copropriete : oui nombre de lots de la copropriete : 600 montant moyen des charges annuelles : 4400 euros procedure sur le syndicat des coproprietaires : non",http://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1205707150A1KIVHAP000,,405000,i@d france,vente appartement 3 pieces 65 m2 environ paris 13 (75013),"nombre de pieces : 3, surface : 65m, parking / garage, ascenseur handicape, - nombre de chambre(s) : 2, - cave, emission de gaz a effet de serre : 11 kgeq/m2.an, consommation energetique : 364 kwh/m2 an"
"entre maison blanche et porte de choisy. studio situe au 1er etage comprenant entree, piece principale avec vue sur cour, coin cuisine, cabinet de douche, wcprix: 158.000 fai.merci de contacter le 0149590849 ou 0652894447.",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75013/1203680276A1KIVHAP000,,158000,arm immo,vente appartement 1 piece 16 m2 environ paris 13 (75013),"nombre de pieces : 1, surface : 16m, - nombre de chambre(s) : 0, - type de cuisine : coin cuisine, - nombre de salle(s) de bain : 0, - nombre de salle(s) d'eau : 1, - nombre de niveaux : 4, - etat : equipee, - chauffage : chauffage individuel, - etage : 1, - exposition : sud, - digicode, - metro, - commerces, - ecoles, emission de gaz a effet de serre : 50 kgeq/m2.an, consommation energetique : 250 kwh/m2 an"
"grand institutionnel vend ! idealement situe entre la butte aux cailles et le parc montsouris, 3 pieces expose ouest de 66.60m2 au 1er etage. il est compose d'une entree, d'un sejour prolonge d'un agreable balcon, d'une cuisine separee, de 2 chambres avec des placards, une chambre avec balcon, une salle de bains et un wc separe. appartement en bon etat general. a visiter. estimation non contractuelle des charges : 150euros/mois. residence moderne et securisee (annee 1988) de 68 appartements, dans un quartier agreable et dynamique du 13eme arrondissement. cave et possibilite parking(s) en sous-sol d'une valeur unitaire du 13 000euros a 20 000euros. lot 2031 cliquez ici pour nous contacter",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75013/1204582850A1KIVHAP000,,497000,locare,vente appartement 3 pieces 67 m2 environ paris 13 (75013),"nombre de pieces : 3, surface : 67m, parking / garage, balcon / terrasse, emission de gaz a effet de serre : 13 kgeq/m2.an, consommation energetique : 255 kwh/m2 an"
"a proximite du canal saint martin 10eme. ligne directe 01 53 00 98 98. loft en rez de chaussee et 1er etage, entierement refait a neuf. cuisine us equipee sur sejour et salle a manger, salle de bains et douche. deux wc, deux chambres, un bureau. copropriete. 3 lots/ x . copropriete : nb de lots : 15 budget previsionnel a la charge du vendeur : 2000.0 euros/an",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75010/1196874534A1KIVHAP000,,950000,century 21 fortis immo,vente appartement 4 pieces 114 m2 environ paris 10 (75010),"nombre de pieces : 4, surface : 114m, - nombre de chambre(s) : 2, - etage : 1, - balcon, emission de gaz a effet de serre : 23 kgeq/m2.an, consommation energetique : 372 kwh/m2 an"
"grand institutionnel vend ! idealement situe entre la butte aux cailles et le parc montsouris, tres beau 2 pieces lumineux de 50 m2 avec terrasse de 13m2 au 5eme etage. cet appartement est compose d'une entree, un sejour, d'une cuisine separee (possibilite cuisine us), une chambre, une salle de bains et un wc separe. residence moderne et securisee (annee 1988) de 68 appartements, dans un quartier agreable et dynamique du 13eme arrondissement. cave et possibilite parking(s) en sous-sol d'une valeur unitaire de 13 000euros a 17 000euros. estimation non contractuelle charges : 110euros/mois lot 2017 cliquez ici pour nous contacter",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75013/1205751619A1KIVHAP000,,431700,locare,vente appartement 2 pieces 50 m2 environ paris 13 (75013),"nombre de pieces : 2, surface : 50m, parking / garage, balcon / terrasse, emission de gaz a effet de serre : 17 kgeq/m2.an, consommation energetique : 319 kwh/m2 an"
"i@d france - blandine leducq (06 34 48 36 45) vous propose : boulevard auguste blanqui - spacieux 2 pieces de 47m2 environ avec balcon filant de 12m2 environ. dans une copropriete tres bien entretenue avec de faibles charges, a 2 minutes du metro ligne 6, proche de la place d'italie et de ses commerces, venez decouvrir cet appartement offrant de beaux espaces de vie. parquet neuf, belle luminosite. travaux a prevoir.la presente annonce immobiliere vise 1 lot principal situe dans une copropriete formant 90 lots au total ne faisant l'objet d'aucune procedure en cours et d'un montant de charges denviron 150  par mois (soit 1800  annuel) declare par le vendeur.le prix de vente est exprime frais dagence inclus (f.a.i.) dont la valeur est equivalente a 3,37% ttc du prix de vente. information d'affichage energetique sur ce bien : dpe d indice 203 et ges g indice 203. la presente annonce immobiliere a ete redigee sous la responsabilite editoriale de mme blandine leducq (id 12115), agent commercial mandataire en immobilier immatricule au registre special des agents commerciaux (rsac) du tribunal de commerce de creteil sous le numero 492184882retrouvez tous nos biens sur notre site internet www.iadfrance.com honoraire a la charge de l'acquereur : non bien en copropriete : oui nombre de lots de la copropriete : 180 montant moyen des charges annuelles : 1800 euros procedure sur le syndicat des coproprietaires : non",http://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-2-pieces/1205292034A1KIVHAP000,,356000,i@d france,vente appartement 2 pieces 47 m2 environ paris 13 (75013),"nombre de pieces : 2, surface : 47m, balcon / terrasse, - nombre de chambre(s) : 1, - etage : 4, - balcon, emission de gaz a effet de serre : 203 kgeq/m2.an, consommation energetique : 203 kwh/m2 an"
"i@d france - stephanie foulquier (06 87 73 13 00) vous propose : quartier des peupliers : au 1eme etage sans ascenseur dun immeuble de 1932 : ce 4p entierement parquete et calme se compose d'une entree, sejour avec cuisine ouverte equipee, 2 chambres sur rue peu passante, 1 chambre avec grand placard sur cour tranquille, salle de bain (chauffe-serviette, double vasque, wc) + cave saine. les + : double vitrage, peu de vis a vis, double orientation, jouissance de la cour - dispo 7/7 -la presente annonce immobiliere vise 1 lot principal situe dans une copropriete formant 11 lots au total ne faisant l'objet d'aucune procedure en cours et d'un montant de charges denviron 150  par mois (soit 1800  annuel) declare par le vendeur.le prix de vente est exprime frais dagence inclus (f.a.i.) dont la valeur est equivalente a 3,17% ttc du prix de vente. information d'affichage energetique sur ce bien : dpe c indice 141 et ges d indice 33. la presente annonce immobiliere a ete redigee sous la responsabilite editoriale de mme stephanie foulquier (id 13405), agent commercial mandataire en immobilier immatricule au registre special des agents commerciaux (rsac) du tribunal de commerce de paris sous le numero 524 400 785retrouvez tous nos biens sur notre site internet www.iadfrance.com honoraire a la charge de l'acquereur : non bien en copropriete : oui nombre de lots de la copropriete : 23 montant moyen des charges annuelles : 1800 euros procedure sur le syndicat des coproprietaires : non",http://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-4-pieces/1205759797A1KIVHAP000,,568000,i@d france,vente appartement 4 pieces 67 m2 environ paris 13 (75013),"nombre de pieces : 4, surface : 67m, - nombre de chambre(s) : 3, - etage : 1, - cave, emission de gaz a effet de serre : 33 kgeq/m2.an, consommation energetique : 141 kwh/m2 an"
"paris 13eme arrondissement, situation : situe dans le quartier butte-aux-cailles / mouchez, a proximite immediate du metro glaciere, des commerces, du marche, des ecoles et du college auguste rodin. description : situe au 4eme etage d'un immeuble securise par un digicode et dont l'intendance est assuree par un gardien, appartement traversant de 3 pieces compose d'une entree desservant de part et d'autre une cuisine exposee est, un sejour expose ouest donnant sur une loggia au centre un degagement desservant de part et d'autre un w-c separe, une salle de bains, un dressing et 2 chambres reparties en face a face. une cave complete ce bien. un emplacement de parking en sous-sol peut etre propose en sus (15.000 ). en resume : idealement situe a proximite immediate de nombreux commerces et du metro glaciere, cet appartement constitue une acquisition ideale avec un plan d'agencement simple, appartement lumineux, beneficiant d'une double exposition et d'une distribution simple et rationnellnom du negociateur : desagneauxfawzia bien en copropriete : 1 nombre de lots de la copropriete : 182 procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75013/1202352465A1KIVHAP000,,475000,sas capi,vente appartement 3 pieces 62 m2 environ paris 13 (75013),"nombre de pieces : 3, surface : 62m, parking / garage, - nombre de chambre(s) : 2, - etage : 4, - terrasse, - cave"
